FID,nombre,cod_depend,cod_tramo,cod_tipo_d,cod_estado,id_gestor,cod_munici,direccion,codigo_pos,cod_titula,utm_x,utm_y,v_desde,id_provinc,prec_geom,dependenci,dependen_1,dependen_2,dependen_3,dependen_4,dependen_5,dependen_6,dependen_7,dependen_8,dependen_9,geom
Dependencias.2270,LAGO,05163,087400070,P,EX,AE,270253,,27870,AD,138766.1714,4846883.9656,16,27,0,AE,P,EX,27,270253,27870,AD,087400070,LAGO,0,POINT (138766.17140000034 4846883.965600001)
Dependencias.2271,LAMAS,05117,087400030,P,EX,AE,150768,,15560,AD,92101.735,4833997.9623,16,15,0,AE,P,EX,15,150768,15560,AD,087400030,LAMAS,0,POINT (92101.73500000034 4833997.962300001)
Dependencias.2272,LAMBARRI,05470,087800080,P,EX,AE,480451,,48840,AD,493286.1046,4783689.8468,16,48,0,AE,P,EX,48,480451,48840,AD,087800080,LAMBARRI,0,POINT (493286.1046000002 4783689.8467999995)
Dependencias.2273,LAS CAMPAS,05302,087600005,P,EX,AE,330447,,33012,AD,266368.8624,4805260.127,16,33,0,AE,P,EX,33,330447,33012,AD,087600005,LAS CAMPAS,0,POINT (266368.8624 4805260.127)
Dependencias.2274,LAS CAMPAS DE CASTROPOL,05297,087400090,P,EX,AE,330175,,33760,AD,178571.6949,4826297.4139,16,33,0,AE,P,EX,33,330175,33760,AD,087400090,LAS CAMPAS DE CASTROPOL,0,POINT (178571.69489999954 4826297.413899999)
Dependencias.2275,LAS MAZAS,05303,087600005,P,EX,AE,330447,,33191,AD,265905.7422,4804889.132,16,33,0,AE,P,EX,33,330447,33191,AD,087600005,LAS MAZAS,0,POINT (265905.7422000002 4804889.131999999)
Dependencias.2276,LAS ROZAS DE VALDEARROYO,05742,087900080,P,EX,AE,390651,,39213,AD,416024.659,4758399.7504,16,39,0,AE,P,EX,39,390651,39213,AD,087900080,LAS ROZAS DE VALDEARROYO,0,POINT (416024.659 4758399.750399999)
Dependencias.2277,LAVIANA,05443,087520075,E,EX,AE,330328,,33980,AD,291787.0616,4791864.1185,16,33,0,AE,E,EX,33,330328,33980,AD,087520075,LAVIANA,0,POINT (291787.06159999967 4791864.1185)
Dependencias.2278,LEVINCO,05387,087640070,P,EX,AE,330024,,33686,AD,288561.3038,4780872.5101,16,33,0,AE,P,EX,33,330024,33686,AD,087640070,LEVINCO,0,POINT (288561.3037999999 4780872.5101)
Dependencias.2279,LIERES,05517,087700040,E,EX,AE,330668,,33510,AD,290795.9734,4806308.6916,16,33,0,AE,E,EX,33,330668,33510,AD,087700040,LIERES,0,POINT (290795.97339999955 4806308.6916000005)
Dependencias.2280,LIERGANES,05671,087720020,E,EX,AE,390377,,39722,AD,439866.9283,4799394.5487,16,39,0,AE,E,EX,39,390377,39722,AD,087720020,LIERGANES,0,POINT (439866.9282999998 4799394.548699999)
Dependencias.2281,LIMPIAS,05685,087800050,P,EX,AE,391029,,39766,AD,463805.4779,4802145.5866,16,39,0,AE,P,EX,39,391029,39766,AD,087800050,LIMPIAS,0,POINT (463805.4779000003 4802145.5866)
Dependencias.2282,LLAMES,05522,087700040,P,EX,AE,330404,,33520,AD,295407.2133,4804868.3382,16,33,0,AE,P,EX,33,330404,33520,AD,087700040,LLAMES,0,POINT (295407.21329999994 4804868.338199999)
Dependencias.2283,LLANES,05571,087700090,E,EX,AE,330365,,33500,AD,357607.7228,4809043.9443,16,33,0,AE,E,EX,33,330365,33500,AD,087700090,LLANES,0,POINT (357607.72279999964 4809043.9443)
Dependencias.2284,LLANO,05741,087900080,P,EX,AE,390651,,39213,AD,419971.761,4759993.4965,16,39,0,AE,P,EX,39,390651,39213,AD,087900080,LLANO,0,POINT (419971.76099999994 4759993.4965)
Dependencias.2285,LLANO DEL BEAL,05969,083600010,P,EX,AE,300161,,30381,AD,690945.7633,4166524.5173,16,30,0,AE,P,EX,30,300161,30381,AD,083600010,LLANO DEL BEAL,0,POINT (690945.7632999998 4166524.5173000004)
Dependencias.2286,LLARANES,05219,087500030,P,EX,AE,330045,,33460,AD,266037.7769,4826446.6793,16,33,0,AE,P,EX,33,330045,33460,AD,087500030,LLARANES,0,POINT (266037.77689999994 4826446.679300001)
Dependencias.2287,LLOVIO,05551,087700070,E,EX,AE,330560,,33569,AD,333630.8144,4811794.2808,16,33,0,AE,E,EX,33,330560,33569,AD,087700070,LLOVIO,0,POINT (333630.81439999957 4811794.2808)
Dependencias.2288,LOIBA,05143,087400050,P,EX,AE,150618,,15330,AD,117432.4378,4852898.8501,16,15,0,AE,P,EX,15,150618,15330,AD,087400050,LOIBA,0,POINT (117432.43780000042 4852898.850099999)
Dependencias.2289,LOS CARABEOS,05744,087900080,E,EX,AE,390937,,39419,AD,412232.3561,4751409.6451,16,39,0,AE,E,EX,39,390937,39419,AD,087900080,LOS CARABEOS,0,POINT (412232.35610000044 4751409.645099999)
Dependencias.2290,LOS NIETOS,05977,083600010,E,EX,AE,300161,,30310,AD,694346.8468,4169476.1971,16,30,0,AE,E,EX,30,300161,30310,AD,083600010,LOS NIETOS,0,POINT (694346.8468000004 4169476.1971000005)
Dependencias.2291,LOZA,05287,087400090,P,EX,AE,330181,,33795,AD,195338.2366,4828947.7609,16,33,0,AE,P,EX,33,330181,33795,AD,087400090,LOZA,0,POINT (195338.2366000004 4828947.7609)
Dependencias.2292,LUARCA,05275,087400100,E,EX,AE,330349,,33700,AD,214267.7185,4826628.9797,16,33,0,AE,E,EX,33,330349,33700,AD,087400100,LUARCA,0,POINT (214267.71850000042 4826628.979699999)
Dependencias.2293,MADEIRO,05169,087400070,P,EX,AE,270137,,27891,AD,144347.3431,4846489.7595,16,27,0,AE,P,EX,27,270137,27891,AD,087400070,MADEIRO,0,POINT (144347.34310000017 4846489.759500001)
Dependencias.2294,MALIAÑO VIDRIERA,05655,087800020,E,EX,AE,390165,,39600,AD,431892.6035,4807439.8533,16,39,0,AE,E,EX,39,390165,39600,AD,087800020,MALIAÑO VIDRIERA,0,POINT (431892.6035000002 4807439.8533)
Dependencias.2295,MANZANEDA,05773,087900020,P,EX,AE,240763,,24891,AD,294070.8773,4736649.2969,16,24,0,AE,P,EX,24,240763,24891,AD,087900020,MANZANEDA,0,POINT (294070.8772999998 4736649.2969)
Dependencias.2296,MAR,05615,087700140,P,EX,AE,390540,,39318,AD,418200.3157,4805536.1513,16,39,0,AE,P,EX,39,390540,39318,AD,087700140,MAR,0,POINT (418200.31570000015 4805536.1513)
Dependencias.2297,MARRON,05687,087800050,E,EX,AE,390020,,39840,AD,465875.2929,4799385.5102,16,39,0,AE,E,EX,39,390020,39840,AD,087800050,MARRON,0,POINT (465875.29289999977 4799385.510199999)
Dependencias.2298,MARZAN,05179,087400070,P,EX,AE,270193,,27780,AD,155251.4572,4833498.7366,16,27,0,AE,P,EX,27,270193,27780,AD,087400070,MARZAN,0,POINT (155251.45720000006 4833498.7366)
Dependencias.2299,MATALLANA,05770,087900020,E,EX,AE,240981,,24839,AD,293893.8677,4746267.384,16,24,0,AE,E,EX,24,240981,24839,AD,087900020,MATALLANA,0,POINT (293893.8677000003 4746267.384)
Dependencias.2300,MATUECA,05786,087900020,P,EX,AE,240763,,24891,AD,294497.2384,4738504.5384,16,24,0,AE,P,EX,24,240763,24891,AD,087900020,MATUECA,0,POINT (294497.23840000015 4738504.5384)
Dependencias.2301,MEDAL,05285,087400090,P,EX,AE,330181,,33795,AD,196814.3387,4828253.5903,16,33,0,AE,P,EX,33,330181,33795,AD,087400090,MEDAL,0,POINT (196814.3387000002 4828253.590299999)
Dependencias.2302,MEDIA LEGUA,05953,083600010,P,EX,AE,300161,,30202,AD,680627.0167,4164272.1371,16,30,0,AE,P,EX,30,300161,30202,AD,083600010,MEDIA LEGUA,0,POINT (680627.0166999996 4164272.1371)
Dependencias.2303,MERCADILLO VILLASANA,05724,087900090,E,EX,AE,94108,,09580,AD,478609.9608,4772565.5738,16,9,0,AE,E,EX,9,94108,09580,AD,087900090,MERCADILLO VILLASANA,0,POINT (478609.96079999954 4772565.573799999)
Dependencias.2304,MERES,05507,087700010,E,EX,AE,330668,,33510,AD,277356.1013,4806797.4459,16,33,0,AE,E,EX,33,330668,33510,AD,087700010,MERES,0,POINT (277356.1013000002 4806797.445900001)
Dependencias.2305,MIERES VASCO,05369,087640040,E,EX,AE,330371,,33600,AD,274292.922,4792377.0378,16,33,0,AE,E,EX,33,330371,33600,AD,087640040,MIERES VASCO,0,POINT (274292.92200000025 4792377.037799999)
Dependencias.2306,MIMETIZ,05484,087800070,P,EX,AE,480963,,48860,AD,489339.0946,4784789.3765,16,48,0,AE,P,EX,48,480963,48860,AD,087800070,MIMETIZ,0,POINT (489339.0946000004 4784789.376499999)
Dependencias.2307,MOECHE,05121,087400030,E,EX,AE,150490,,15563,AD,95947.7216,4835412.764,16,15,0,AE,E,EX,15,150490,15563,AD,087400030,MOECHE,0,POINT (95947.72159999982 4835412.763800001)
Dependencias.2308,MOGRO,05611,087700140,E,EX,AE,390443,,39310,AD,422257.3349,4808466.1852,16,39,0,AE,E,EX,39,390443,39310,AD,087700140,MOGRO,0,POINT (422257.33490000013 4808466.1852)
Dependencias.2309,MONTES CLAROS,05743,087900080,P,EX,AE,390937,,39419,AD,414943.41,4753799.5344,16,39,0,AE,P,EX,39,390937,39419,AD,087900080,MONTES CLAROS,0,POINT (414943.41000000015 4753799.534399999)
Dependencias.2310,MOREDA DE ALLER,05379,087640060,E,EX,AE,330024,,33670,AD,277130.0747,4783410.4338,16,33,0,AE,E,EX,33,330024,33670,AD,087640060,MOREDA DE ALLER,0,POINT (277130.07469999976 4783410.433800001)
Dependencias.2311,MORTERA,05607,087700140,P,EX,AE,390731,,39100,AD,425755.565,4809556,16,39,0,AE,P,EX,39,390731,39100,AD,087700140,MORTERA,0,POINT (425755.5650000004 4809556)
Dependencias.2312,MOSENDE,05149,087400060,P,EX,AE,270641,,27860,AD,126447.579,4849683.7843,16,27,0,AE,P,EX,27,270641,27860,AD,087400060,MOSENDE,0,POINT (126447.57899999991 4849683.7842999995)
Dependencias.2313,NAREDO,05787,087900020,P,EX,AE,241345,,24640,AD,293796.1111,4745408.5674,16,24,0,AE,P,EX,24,241345,24640,AD,087900020,NAREDO,0,POINT (293796.11110000033 4745408.567399999)
Dependencias.2314,NAVA,05523,087700040,E,EX,AE,330404,,33520,AD,296689.0064,4803992.5287,16,33,0,AE,E,EX,33,330404,33520,AD,087700040,NAVA,0,POINT (296689.0064000003 4803992.5287)
Dependencias.2315,NAVIA,05283,087400090,E,EX,AE,330411,,33710,AD,199426.3846,4827111.5386,16,33,0,AE,E,EX,33,330411,33710,AD,087400090,NAVIA,0,POINT (199426.38460000046 4827111.5386)
Dependencias.2316,NIETOS PESCAD,05975,083600010,P,EX,AE,300161,,30310,AD,695146.605,4169211.2907,16,30,0,AE,P,EX,30,300161,30310,AD,083600010,NIETOS PESCAD,0,POINT (695146.6050000004 4169211.2907)
Dependencias.2317,NIETOS VIEJOS,05973,083600010,P,EX,AE,300161,,30310,AD,694805.6356,4168934.9347,16,30,0,AE,P,EX,30,300161,30310,AD,083600010,NIETOS VIEJOS,0,POINT (694805.6355999997 4168934.934699999)
Dependencias.2318,NOIS,05175,087400070,P,EX,AE,270193,,27780,AD,151998.2508,4837632.2154,16,27,0,AE,P,EX,27,270193,27780,AD,087400070,NOIS,0,POINT (151998.25079999957 4837632.215399999)
Dependencias.2319,NOREÑA,05413,087520030,P,EX,AE,330426,,33180,AD,281056.8381,4808128.2558,16,33,0,AE,P,EX,33,330426,33180,AD,087520030,NOREÑA,0,POINT (281056.8381000003 4808128.255799999)
Dependencias.2320,NOVELLANA,05259,087400100,P,EX,AE,330215,,33150,AD,234307.0792,4828002.5989,16,33,0,AE,P,EX,33,330215,33150,AD,087400100,NOVELLANA,0,POINT (234307.07919999957 4828002.5989)
Dependencias.2321,NUEVA,05559,087700090,E,EX,AE,330365,,33500,AD,343374.0834,4811559.2939,16,33,0,AE,E,EX,33,330365,33500,AD,087700090,NUEVA,0,POINT (343374.0833999999 4811559.2939)
Dependencias.2322,NUEVA MONTAÑA,05651,087800020,E,EX,AE,390759,,39011,AD,431250.6776,4810037.3525,16,39,0,AE,E,EX,39,390759,39011,AD,087800020,NUEVA MONTAÑA,0,POINT (431250.67760000005 4810037.352499999)
Dependencias.2323,O ALTO DO CASTIÑEIRO,05108,087400010,P,EX,AE,150546,,15572,AD,79954.5244,4829819.3554,16,15,0,AE,P,EX,15,150546,15572,AD,087400010,O ALTO DO CASTIÑEIRO,0,POINT (79954.52440000046 4829819.3554)
Dependencias.2324,O BARQUEIRO,05145,087400050,P,EX,AE,150449,,15339,AD,121274.5243,4853273.9197,16,15,0,AE,P,EX,15,150449,15339,AD,087400050,O BARQUEIRO,0,POINT (121274.5242999997 4853273.9197)
Dependencias.2325,O PONTO,05106,087400010,P,EX,AE,150546,,15572,AD,81507.0449,4831020.8712,16,15,0,AE,P,EX,15,150546,15572,AD,087400010,O PONTO,0,POINT (81507.0449000001 4831020.871200001)
Dependencias.2326,O VICEDO,05147,087400060,P,EX,AE,270641,,27860,AD,123640.4504,4852616.0492,16,27,0,AE,P,EX,27,270641,27860,AD,087400060,O VICEDO,0,POINT (123640.45040000044 4852616.0492)
Dependencias.2327,OFICINAS,05218,087500030,P,EX,AE,330208,,33416,AD,267151.4553,4826416.594,16,33,0,AE,P,EX,33,330208,33416,AD,087500030,OFICINAS,0,POINT (267151.45529999956 4826416.5940000005)
Dependencias.2328,ONTORIA,05635,087700120,P,EX,AE,390128,,39500,AD,401470.8071,4796582.1509,16,39,0,AE,P,EX,39,390128,39500,AD,087700120,ONTORIA,0,POINT (401470.80709999986 4796582.150900001)
Dependencias.2329,OREJO,05663,087800040,E,EX,AE,390400,,39719,AD,440211.8933,4805426.628,16,39,0,AE,E,EX,39,390400,39719,AD,087800040,OREJO,0,POINT (440211.89329999965 4805426.6280000005)
Dependencias.2330,ORTIGUEIRA,05139,087400040,E,EX,AE,150618,,15330,AD,109119.2155,4848477.5518,16,15,0,AE,E,EX,15,150618,15330,AD,087400040,ORTIGUEIRA,0,POINT (109119.21549999993 4848477.5518)
Dependencias.2331,OTERO,05795,087900030,P,EX,AE,241797,,24847,AD,304743.2137,4747994.4713,16,24,0,AE,P,EX,24,241797,24847,AD,087900030,OTERO,0,POINT (304743.2137000002 4747994.4713)
Dependencias.2332,OTUR,05277,087400100,P,EX,AE,330349,,33700,AD,209683.5812,4827127.6967,16,33,0,AE,P,EX,33,330349,33700,AD,087400100,OTUR,0,POINT (209683.5811999999 4827127.696699999)
Dependencias.2333,OYANCO,05381,087640070,P,EX,AE,330024,,33686,AD,278714.0268,4782905.6716,16,33,0,AE,P,EX,33,330024,33686,AD,087640070,OYANCO,0,POINT (278714.0268000001 4782905.671599999)
Dependencias.2334,OZANES,05541,087700060,P,EX,AE,330450,,33540,AD,322958.5626,4804042.3583,16,33,0,AE,P,EX,33,330450,33540,AD,087700060,OZANES,0,POINT (322958.56259999983 4804042.3583)
Dependencias.2335,PALAZUELO,05775,087900020,P,EX,AE,240763,,24891,AD,292486.8916,4731408.9877,16,24,0,AE,P,EX,24,240763,24891,AD,087900020,PALAZUELO,0,POINT (292486.89159999974 4731408.9877)
Dependencias.2336,PARDAVE,05771,087900020,P,EX,AE,240981,,24820,AD,294911.1298,4742361.5046,16,24,0,AE,P,EX,24,240981,24820,AD,087900020,PARDAVE,0,POINT (294911.1298000002 4742361.5046)
Dependencias.2337,COLLOTO,05505,087700010,E,EX,AE,330668,,33510,AD,273814.0575,4806755.1849,16,33,0,AE,E,EX,33,330668,33510,AD,087700010,COLLOTO,0,POINT (273814.0575000001 4806755.184900001)
Dependencias.2338,COLOMBRES,05579,087700100,P,EX,AE,330557,,33590,AD,373894.8488,4804506.7651,16,33,0,AE,P,EX,33,330557,33590,AD,087700100,COLOMBRES,0,POINT (373894.8487999998 4804506.7651)
Dependencias.2339,CORIGOS,05382,087640070,P,EX,AE,330024,,33685,AD,282415.1613,4782532.1357,16,33,0,AE,P,EX,33,330024,33685,AD,087640070,CORIGOS,0,POINT (282415.1612999998 4782532.1357)
Dependencias.2340,COVAS DE VIVEIRO,05153,087400060,P,EX,AE,270667,,27861,AD,127963.075,4845594.2823,16,27,0,AE,P,EX,27,270667,27861,AD,087400060,COVAS DE VIVEIRO,0,POINT (127963.07500000019 4845594.282299999)
Dependencias.2341,CRISTALERIA,05220,087500010,P,EX,AE,330045,,33401,AD,263451.771,4828906.6169,16,33,0,AE,P,EX,33,330045,33401,AD,087500010,CRISTALERIA,0,POINT (263451.7709999997 4828906.616900001)
Dependencias.2342,CUDILLERO,05245,087400100,E,EX,AE,330215,,33150,AD,245370.6347,4826833.2749,16,33,0,AE,E,EX,33,330215,33150,AD,087400100,CUDILLERO,0,POINT (245370.6347000003 4826833.274900001)
Dependencias.2343,CUEVAS,05549,087700070,P,EX,AE,330560,,33588,AD,332195.6341,4810805.3041,16,33,0,AE,P,EX,33,330560,33588,AD,087700070,CUEVAS,0,POINT (332195.6341000004 4810805.304099999)
Dependencias.2344,CURUXONA,05420,087520050,P,EX,AE,330668,,33510,AD,286747.9524,4801856.2322,16,33,0,AE,P,EX,33,330668,33510,AD,087520050,CURUXONA,0,POINT (286747.95239999983 4801856.2322)
Dependencias.2345,DOSANTE CIDAD,05736,087900090,P,EX,AE,92169,,09574,AD,438399.6668,4762345.291,16,9,0,AE,P,EX,9,92169,09574,AD,087900090,DOSANTE CIDAD,0,POINT (438399.6667999998 4762345.290999999)
Dependencias.2346,EL BARCENAL,05644,087700110,P,EX,AE,390801,,39540,AD,387838.004,4799606.5967,16,39,0,AE,P,EX,39,390801,39540,AD,087700110,EL BARCENAL,0,POINT (387838.0039999997 4799606.5967)
Dependencias.2347,EL BERRON,05509,087700010,E,EX,AE,330668,,33510,AD,281003.8879,4806815.2718,16,33,0,AE,E,EX,33,330668,33510,AD,087700010,EL BERRON,0,POINT (281003.88790000044 4806815.2718)
Dependencias.2348,EL ENTREGO LA OSCURA,05433,087520075,E,EX,AE,330609,,33947,AD,285759.051,4796376.0976,16,33,0,AE,E,EX,33,330609,33947,AD,087520075,EL ENTREGO LA OSCURA,0,POINT (285759.051 4796376.0976)
Dependencias.2349,EL ESTRECHO,05971,083600010,E,EX,AE,300161,,30310,AD,691530.9027,4166710.1239,16,30,0,AE,E,EX,30,300161,30310,AD,083600010,EL ESTRECHO,0,POINT (691530.9027000004 4166710.1239)
Dependencias.2350,EL PARADOR,05232,087500010,P,EX,AE,330693,,33126,AD,251892.3635,4824828.946,16,33,0,AE,P,EX,33,330693,33126,AD,087500010,EL PARADOR,0,POINT (251892.36349999998 4824828.946)
Dependencias.2351,EL REMEDIO,05521,087700040,P,EX,AE,330404,,33520,AD,293722.9915,4805611.2502,16,33,0,AE,P,EX,33,330404,33520,AD,087700040,EL REMEDIO,0,POINT (293722.99149999954 4805611.2502)
Dependencias.2352,ENTRAMBARRIAS,05125,087400030,P,EX,AE,150490,,15564,AD,99962.9246,4836840.1855,16,15,0,AE,P,EX,15,150490,15564,AD,087400030,ENTRAMBARRIAS,0,POINT (99962.92459999956 4836840.1855)
Dependencias.2353,ESPASANTE,05141,087400050,P,EX,AE,150618,,15330,AD,112880.2482,4850753.2297,16,15,0,AE,P,EX,15,150618,15330,AD,087400050,ESPASANTE,0,POINT (112880.24820000026 4850753.229699999)
Dependencias.2354,ESPINOSA DE LOS MONTEROS,05732,087900090,E,EX,AE,91242,,09560,AD,456256.5075,4769204.5886,16,9,0,AE,E,EX,9,91242,09560,AD,087900090,ESPINOSA DE LOS MONTEROS,0,POINT (456256.5075000003 4769204.5886)
Dependencias.2355,ESTEIRO,05187,087400070,P,EX,AE,270517,,27700,AD,165985.3735,4830403.5506,16,27,0,AE,P,EX,27,270517,27700,AD,087400070,ESTEIRO,0,POINT (165985.37349999975 4830403.5506)
Dependencias.2356,FAZOURO,05177,087400070,P,EX,AE,270193,,27780,AD,152946.586,4836529.8536,16,27,0,AE,P,EX,27,270193,27780,AD,087400070,FAZOURO,0,POINT (152946.58600000013 4836529.853599999)
Dependencias.2357,FERREIRAS,05109,087400020,P,EX,AE,150546,,15578,AD,83778.5615,4832344.6488,16,15,0,AE,P,EX,15,150546,15578,AD,087400020,FERREIRAS,0,POINT (83778.56149999984 4832344.648800001)
Dependencias.2358,FIGAREDO,05373,087640050,E,EX,AE,330371,,33600,AD,273856.0525,4788323.1673,16,33,0,AE,E,EX,33,330371,33600,AD,087640050,FIGAREDO,0,POINT (273856.0525000002 4788323.167300001)
Dependencias.2359,FOLGUEIRO,05151,087400060,P,EX,AE,270641,,27860,AD,126463.3173,4848196.8986,16,27,0,AE,P,EX,27,270641,27860,AD,087400060,FOLGUEIRO,0,POINT (126463.31730000023 4848196.898600001)
Dependencias.2360,FONCIELLO,05508,087700010,P,EX,AE,330668,,33510,AD,278881.7439,4806829.463,16,33,0,AE,P,EX,33,330668,33510,AD,087700010,FONCIELLO,0,POINT (278881.7439000001 4806829.4629999995)
Dependencias.2361,FOZ,05181,087400070,P,EX,AE,270193,,27780,AD,154945.4871,4831985.6333,16,27,0,AE,P,EX,27,270193,27780,AD,087400070,FOZ,0,POINT (154945.48709999956 4831985.633300001)
Dependencias.2362,FUENTE SANTA DE NAVA,05525,087700050,P,EX,AE,330404,,33520,AD,299156.2193,4803288.2291,16,33,0,AE,P,EX,33,330404,33520,AD,087700050,FUENTE SANTA DE NAVA,0,POINT (299156.2193 4803288.2291)
Dependencias.2363,FUENTES,05545,087700070,P,EX,AE,330450,,33540,AD,326478.9536,4807637.5859,16,33,0,AE,P,EX,33,330450,33540,AD,087700070,FUENTES,0,POINT (326478.95359999966 4807637.585899999)
Dependencias.2364,FUSO DE LA REINA,05305,087640010,E,EX,AE,330447,,33174,AD,262839.6683,4800324.1113,16,33,0,AE,E,EX,33,330447,33174,AD,087640010,FUSO DE LA REINA,0,POINT (262839.6683 4800324.111300001)
Dependencias.2365,GAMA,05679,087800050,E,EX,AE,390092,,39790,AD,457507.3138,4807927.1695,16,39,0,AE,E,EX,39,390092,39790,AD,087800050,GAMA,0,POINT (457507.31379999965 4807927.169500001)
Dependencias.2366,GANZO,05622,087700130,P,EX,AE,390876,,39300,AD,413272.9804,4800959.9469,16,39,0,AE,P,EX,39,390876,39300,AD,087700130,GANZO,0,POINT (413272.98039999977 4800959.946900001)
Dependencias.2367,GARRAFE,05774,087900020,P,EX,AE,240763,,24891,AD,293360.99,4734429.2678,16,24,0,AE,P,EX,24,240763,24891,AD,087900020,GARRAFE,0,POINT (293360.9900000002 4734429.2678)
Dependencias.2368,GIBAJA,05691,087800060,E,EX,AE,390572,,39800,AD,464436.2031,4792224.7659,16,39,0,AE,E,EX,39,390572,39800,AD,087800060,GIBAJA,0,POINT (464436.2030999996 4792224.765900001)
Dependencias.2369,GOLBARDO,05629,087700120,P,EX,AE,390605,,39538,AD,406335.1043,4799310.4183,16,39,0,AE,P,EX,39,390605,39538,AD,087700120,GOLBARDO,0,POINT (406335.1042999998 4799310.418299999)
Dependencias.2370,GORNAZO,05613,087700140,P,EX,AE,390443,,39310,AD,419960.3529,4806791.1616,16,39,0,AE,P,EX,39,390443,39310,AD,087700140,GORNAZO,0,POINT (419960.3529000003 4806791.161599999)
Dependencias.2371,GRADO,05317,087620010,E,EX,AE,330267,,33828,AD,251889.604,4809193.1776,16,33,0,AE,E,EX,33,330267,33828,AD,087620010,GRADO,0,POINT (251889.60400000028 4809193.1776)
Dependencias.2372,GUARDO,05754,087900060,E,EX,AE,340800,,34880,AD,348544.7594,4739259.8927,16,34,0,AE,E,EX,34,340800,34880,AD,087900060,GUARDO,0,POINT (348544.75939999986 4739259.8927)
Dependencias.2373,GUARDO APD,05753,087900060,P,EX,AE,340800,,34880,AD,349103.729,4738888.0998,16,34,0,AE,P,EX,34,340800,34880,AD,087900060,GUARDO APD,0,POINT (349103.7290000003 4738888.0998)
Dependencias.2374,GUDIN LAMINACION,05216,087500040,P,EX,AE,330208,,33416,AD,268540.9165,4826143.3506,16,33,0,AE,P,EX,33,330208,33416,AD,087500040,GUDIN LAMINACION,0,POINT (268540.9165000003 4826143.3506000005)
Dependencias.2375,GÜEÑES,05471,087800070,P,EX,AE,480451,,48840,AD,492250.0608,4784030.276,16,48,0,AE,P,EX,48,480451,48840,AD,087800070,GÜEÑES,0,POINT (492250.0608000001 4784030.276000001)
Dependencias.2376,HERAS,05661,087800040,E,EX,AE,390422,,39724,AD,437931.1821,4805639.7218,16,39,0,AE,E,EX,39,390422,39724,AD,087800040,HERAS,0,POINT (437931.18209999986 4805639.7217999995)
Dependencias.2377,HOSPITAL,05952,083600010,P,EX,AE,300161,,30202,AD,680003.7926,4163971.1653,16,30,0,AE,P,EX,30,300161,30202,AD,083600010,HOSPITAL,0,POINT (680003.7926000003 4163971.1653000005)
Dependencias.2378,HOZ DE ANERO,05675,087800050,E,EX,AE,390627,,39794,AD,445998.3384,4806003.5316,16,39,0,AE,E,EX,39,390627,39794,AD,087800050,HOZ DE ANERO,0,POINT (445998.3383999998 4806003.5316)
Dependencias.2379,IBARRA,05479,087900110,P,EX,AE,480963,,48860,AD,488214.0771,4783440.4012,16,48,0,AE,P,EX,48,480963,48860,AD,087900110,IBARRA,0,POINT (488214.07710000034 4783440.4012)
Dependencias.2380,INFIESTO,05533,087700050,E,EX,AE,330498,,33530,AD,308000.1717,4802615.3369,16,33,0,AE,E,EX,33,330498,33530,AD,087700050,INFIESTO,0,POINT (308000.17169999983 4802615.3368999995)
Dependencias.2381,INFIESTO APD,05534,087700050,P,EX,AE,330498,,33530,AD,308659.3849,4801722.2698,16,33,0,AE,P,EX,33,330498,33530,AD,087700050,INFIESTO APD,0,POINT (308659.38489999995 4801722.2698)
Dependencias.2382,IRAUREGUI,05461,087800080,E,EX,AE,489124,,48810,AD,500814.0472,4788401.3857,16,48,0,AE,E,EX,48,489124,48810,AD,087800080,IRAUREGUI,0,POINT (500814.0471999999 4788401.3857)
Dependencias.2383,KARRANZA,05497,087800070,E,EX,AE,480221,,48890,AD,470963.2887,4787404.4023,16,48,0,AE,E,EX,48,480221,48890,AD,087800070,KARRANZA,0,POINT (470963.2887000004 4787404.4023)
Dependencias.2384,KASTREXANA,05460,087800090,E,EX,AE,480209,,48013,AD,502275.2354,4789187.4197,16,48,0,AE,E,EX,48,480209,48013,AD,087800090,KASTREXANA,0,POINT (502275.23539999966 4789187.4197)
Dependencias.2385,LA ASUNCION UNIVERSIDAD,05803,087900010,E,EX,AE,240896,,24008,AD,289545.4989,4721390.3362,16,24,0,AE,E,EX,24,240896,24008,AD,087900010,LA ASUNCION UNIVERSIDAD,0,POINT (289545.4989 4721390.336200001)
Dependencias.2386,KM. 127.6,10401,011000110,Y,FS,AM,50198,,05005,AD,358953.4277,4507078.4325,1,5,1,AM,Y,FS,5,50198,05005,AD,011000110,KM. 127.6,0,POINT (358953.4276999999 4507078.432499999)
Dependencias.2387,CANTERA DE MINGORRIA,10402,011000110,Y,FS,AP,51282,,05280,AD,358830.6679,4510566.7808,1,5,1,AP,Y,FS,5,51282,05280,AD,011000110,CANTERA DE MINGORRIA,0,POINT (358830.66789999977 4510566.7808)
Dependencias.2388,ZALLA,05475,087900110,E,EX,AE,480963,,48860,AD,489184.251,4784462.3239,16,48,0,AE,E,EX,48,480963,48860,AD,087900110,ZALLA,0,POINT (489184.25100000016 4784462.323899999)
Dependencias.2389,ZANZABORNIN,05215,087500040,P,EX,AE,330143,,33439,AD,271842.1647,4827861.6253,16,33,0,AE,P,EX,33,330143,33439,AD,087500040,ZANZABORNIN,0,POINT (271842.1646999996 4827861.6252999995)
